Page|Type|Price|Address|Description|Weblink
35|2.5 Zimmer, 87m², CHF 2’096.– | CHF 2’096.– |Blumenfeldstrasse 66, 8046 Zürich|Attraktive und moderne 2 ½-Gartenwohnung im Eigentumsstandart|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000990114
35|2 Zimmer, 45m², CHF 2’249.– | CHF 2’249.– |Michelstrasse 17, 8049 Zürich|Schöne 2-Zimmer-Wohnung an Toplage in Höngg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000970155
35|3 Zimmer, 76m², CHF 4’000.– | CHF 4’000.– |Klosbachstrasse 88, 8032 Zürich|Bijou 3 Zimmer-Wohnung am Römerhof|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000957088
35|2.5 Zimmer, 60m², CHF 2’950.– | CHF 2’950.– |Badenerstrasse 701, 8048 Zürich|Willkommen in Ihrem neuen Zuhause in Altstetten!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000948401
35|3.5 Zimmer, 88m², CHF 5’470.– | CHF 5’470.– |Wartauweg 19, 8049 Zürich|3,5-Zimmerwohnung mit Dachterrasse - Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946898
35|4.5 Zimmer, 97m², CHF 4’920.– | CHF 4’920.– |Limmattalstrasse 266, 8049 Zürich|Erstvermietung nach Sanierung - Wohnen im Kult|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000946748
35|1.5 Zimmer, 44m², CHF 1’897.– | CHF 1’897.– |Bachmattstrasse 53, 8048 Zürich|Moderne 1.5-Attikawohnung in Zürich Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000936325
35|4 Zimmer, 70m², CHF 2’800.– | CHF 2’800.– |Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage - befristet bis 31.08.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000933068
35|3 Zimmer, CHF 2’490.– | CHF 2’490.– |Triemlistr. 117, 8047 Zürich|Teilweise neu renoviert, nähe Triemlispital!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000930322
35|3.5 Zimmer, CHF 6’550.– | CHF 6’550.– |Schipfe 4, 8001 Zürich|Grosszügige 3.5-Zimmerwohnung im Herzen von Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000921942
35|2.5 Zimmer, CHF 2’280.– | CHF 2’280.– |Englischviertelstrasse 64, 8032 Zürich|Gemütliches Wohnen in der Stadt Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000903203
35|4 Zimmer, 70m², CHF 4’250.– | CHF 4’250.– |Winkelriedstrasse 5, 8006 Zürich|Top Jugendstilwohnung an erstklassiger Lage|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000899093
35|1.5 Zimmer, 30m², CHF 2’650.– | CHF 2’650.– |Schaffhauserstrasse 137, 8057 Zürich|Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000871073
35|2 Zimmer, 31m², CHF 2’500.– | CHF 2’500.– |Winzerstrasse 65, 8049 Zürich|Charmante, möblierte Wohnung im Jugendstil an idealer Lage!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000870179
35|2.5 Zimmer, 44m², CHF 1’990.– | CHF 1’990.– |Bernerstrasse Nord 226, 8064 Zürich|Schöne 2.5-Zimmer-Wohnung zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000732935
35|2.5 Zimmer, 50m², CHF 3’200.– | CHF 3’200.– |8000 Zurich|Zurich - Brand new apartments|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=35/mieten/4000718499
36|1.5 Zimmer, CHF 1’935.– | CHF 1’935.– |Schaffhauserstrasse 280, 8057 Zürich|Grosszügige 1.5-Zimmer-Wohnung zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000620538
36|2.5 Zimmer, 65m², CHF 2’271.– | CHF 2’271.– |Imbisbühlstrasse 4, 8049 Zürich|Zentral in Zürich-Höngg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000566190
36|1 Zimmer, 29m², CHF 3’080.– | CHF 3’080.– |Morgartenstrasse 15, 8004 Zürich|Studio im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4000146419
36|3.5 Zimmer, 70m², CHF 3’400.– | CHF 3’400.– |Badenerstrasse 362, 8004 Zürich|3.5 Zimmer Apartment beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002870351
36|1 Zimmer, 26m², CHF 2’850.– | CHF 2’850.– |Franklinstrasse 12, 8050 Zürich|neu renoviertes Studio Apartment in Oerlikon /  new renovated studio apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002648036
36|1 Zimmer, 15m², CHF 1’650.– | CHF 1’650.– |Gubelstrasse 64, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002417892
36|2.5 Zimmer, 60m², CHF 3’080.– | CHF 3’080.– |Gubelstrasse 64, 8050 Zürich|2.5 Zimmer Wohnung in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002417886
36|1 Zimmer, 20m², CHF 1’980.– | CHF 1’980.– |Schaffhauserstrasse 137, 8057 Zürich|Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002336397
36|2 Zimmer, 60m², CHF 3’100.– | CHF 3’100.– |Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002171312
36|2.5 Zimmer, 60m², CHF 2’700.– | CHF 2’700.– |Asylstrasse 125, 8032 Zürich|2.5 Zimmer Wohnung  mit 2 Schlafzimmern mit Dachterrasse in Hottingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3002071572
36|3 Zimmer, 70m², CHF 3’400.– | CHF 3’400.– |Friesstrasse 12, 8050 Zürich|3 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683389
36|2.5 Zimmer, 40m², CHF 2’750.– | CHF 2’750.– |Friesstrasse 12, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683358
36|2.5 Zimmer, 40m², CHF 2’560.– | CHF 2’560.– |Asylstrasse 125, 8032 Zürich|2.5 Zimmer Wohnung in Hottingen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001683216
36|3 Zimmer, 77m², CHF 3’900.– | CHF 3’900.– |Universitätsstrasse 80/82, 8006 Zürich|3 Zimmer Apartment nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001673132
36|3 Zimmer, 45m², CHF 3’490.– | CHF 3’490.– |Zelgstrasse 19, 8003 Zürich|Modernes 2.5 Zimmer Apartment in Wiedikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001525478
36|2 Zimmer, 30m², CHF 2’850.– | CHF 2’850.– |Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/3001034709
36|2 Zimmer, 56m², CHF 1’842.– | CHF 1’842.– |Roswiesenstrasse 183, 8051 Zürich|Renov. 2-Zi-Whg m. Balkon in zentraler Lage zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001022878
36|2.5 Zimmer, 60m², CHF 2’740.– | CHF 2’740.– |Haldenstrasse 173, 8003 Zürich|Erstvermietung - Einziehen in die Traumwohnung!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001020368
36|77m², CHF 1’383.– | CHF 1’383.– |Herrligstrasse 26, 8048 Zürich|Room for rent in Zürich from 15.04.24 - Möbliertes Zimmer in|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001018443
36|3 Zimmer, CHF 3’490.– | CHF 3’490.– |Nordstrasse 249, 8037 Zürich|Möbelierte Wohnung unbefristet|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=36/mieten/4001012558
38|1.5 Zimmer, 42m², CHF 2’320.– | CHF 2’320.– |Ottenweg 11, 8008 Zürich|Wohnen im trendigen Seefeld-Quartier?|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000925822
38|1 Zimmer, 25m², CHF 2’450.– | CHF 2’450.– |Langstrasse 213, 8005 Zürich|Studio Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000871006
38|1.5 Zimmer, 20m², CHF 1’840.– | CHF 1’840.– |Gertrudstrasse 48, 8003 Zürich|1 ½ Zimmer-Wohnung in Wiedikon mit Parkplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000817460
38|3.5 Zimmer, 95m², CHF 3’500.– | CHF 3’500.– |zurichbergstrassr 199, 8044 Gockhausen|Wohnung mobliert am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000797601
38|3.5 Zimmer, 85m², CHF 2’953.– | CHF 2’953.– |In Böden 132, 8046 Zürich|Lichtdurchflutete Parterrewohnung m. Terrasse|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000793436
38|11m², CHF 715.– | CHF 715.– |Heuelstrasse 27, 8032 Zürich|Tenancy Takeover from February or March 2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000679127
38|1.5 Zimmer, CHF 1’950.– | CHF 1’950.– |Rossbergstrasse 15, 8002 Zürich|Zu vermieten 1.5-Zimmerwohnung an bester Lage in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/4000447814
38|1 Zimmer, 45m², CHF 3’500.– | CHF 3’500.– |Germaniastrasse 99, 8044 Zürich|Wohnen mit Loftcharakter|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3003549080
38|2 Zimmer, 37m², CHF 2’700.– | CHF 2’700.– |Binzmühlestrasse 51, 8050 Zürich|Modernes 2 Zimmer Apartment mit Terrasse|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002833284
38|2 Zimmer, 60m², CHF 2’850.– | CHF 2’850.– |Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579113
38|1.5 Zimmer, 20m², CHF 2’200.– | CHF 2’200.– |Dubsstrasse 30, 8003 Zürich|1 Zimmer Wohnung im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579093
38|1 Zimmer, 15m², CHF 1’980.– | CHF 1’980.– |Dubsstrasse 30, 8003 Zürich|Single Studio im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579088
38|1 Zimmer, 20m², CHF 2’100.– | CHF 2’100.– |Morgartenstrasse 15, 8004 Zürich|Studio für Singles im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002579076
38|1 Zimmer, 19m², CHF 2’300.– | CHF 2’300.– |Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344304
38|1 Zimmer, 19m², CHF 2’300.– | CHF 2’300.– |Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344301
38|1 Zimmer, 21m², CHF 2’300.– | CHF 2’300.– |Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002344299
38|1 Zimmer, 12m², CHF 1’650.– | CHF 1’650.– |Schaffhauserstrasse 137, 8057 Zürich|Single Studio am Irchel|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002336398
38|2 Zimmer, 45m², CHF 2’950.– | CHF 2’950.– |Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002171307
38|2.5 Zimmer, 55m², CHF 2’980.– | CHF 2’980.– |Badenerstrasse 362, 8004 Zürich|2.5 Zimmer Apartment beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002101128
38|3.5 Zimmer, 70m², CHF 3’590.– | CHF 3’590.– |Zelgstrasse 19, 8003 Zürich|3.5 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=38/mieten/3002082348
39|2 Zimmer, 30m², CHF 2’850.– | CHF 2’850.– |Universitätsstrasse 80/82, 8006 Zürich|2 Zimmer Apartment Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001683589
39|3 Zimmer, 75m², CHF 3’200.– | CHF 3’200.– |Friesstrasse 12, 8050 Zürich|3 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001683346
39|1 Zimmer, 21m², CHF 2’300.– | CHF 2’300.– |Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001673134
39|2.5 Zimmer, 40m², CHF 3’300.– | CHF 3’300.– |Langstrasse 213, 8005 Zürich|Apartment mit 2 Schlafzimmern im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001670626
39|2 Zimmer, 35m², CHF 2’750.– | CHF 2’750.– |Langstrasse 213, 8005 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001627087
39|1 Zimmer, 30m², CHF 2’200.– | CHF 2’200.– |Friesstrasse 12, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001525273
39|1 Zimmer, 20m², CHF 1’980.– | CHF 1’980.– |Binzmühlestrasse 51, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001525264
39|1 Zimmer, 20m², CHF 2’080.– | CHF 2’080.– |Dubsstrasse 30, 8003 Zürich|Studios im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001453529
39|2 Zimmer, 40m², CHF 2’750.– | CHF 2’750.– |Friesstrasse 16, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001453502
39|2 Zimmer, 45m², CHF 2’980.– | CHF 2’980.– |Zelgstrasse 19, 8003 Zürich|2 Zimmer Apartment im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001382720
39|1 Zimmer, 30m², CHF 2’100.– | CHF 2’100.– |Friesstrasse 12, 8050 Zürich|Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001217518
39|2 Zimmer, 40m², CHF 2’750.– | CHF 2’750.– |Friesstrasse 16, 8050 Zürich|2 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001121327
39|1 Zimmer, 18m², CHF 1’980.– | CHF 1’980.– |Badenerstrasse 362, 8004 Zürich|Studio beim Albisriederplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001108792
39|1 Zimmer, 17m², CHF 2’300.– | CHF 2’300.– |Universitätsstrasse 80/82, 8006 Zürich|Studio Nähe Universität und Zentrum Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001056383
39|1 Zimmer, 20m², CHF 2’200.– | CHF 2’200.– |Morgartenstrasse 15, 8004 Zürich|Studio im Zentrum Zürichs|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034695
39|1.5 Zimmer, 35m², CHF 2’150.– | CHF 2’150.– |Gubelstrasse 64, 8050 Zürich|1.5 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034692
39|1.5 Zimmer, 25m², CHF 2’080.– | CHF 2’080.– |Friesstrasse 33, 8050 Zürich|1.5 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034689
39|1.5 Zimmer, 25m², CHF 2’080.– | CHF 2’080.– |Friesstrasse 33, 8050 Zürich|1.5 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034688
39|1.5 Zimmer, 26m², CHF 2’200.– | CHF 2’200.– |Friesstrasse 16, 8050 Zürich|1.5 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034683
39|2 Zimmer, 40m², CHF 2’650.– | CHF 2’650.– |Friesstrasse 8, 8050 Zürich|2 Zimmer in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=39/mieten/3001034679
40|1.5 Zimmer, 20m², CHF 1’890.– | CHF 1’890.– |Friesstrasse 8, 8050 Zürich|1.5 Zimmer in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034675
40|1 Zimmer, 20m², CHF 2’490.– | CHF 2’490.– |Binzmühlestrasse 51, 8050 Zürich|Studio mit Terrasse beim Bahnhof Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034658
40|1 Zimmer, 30m², CHF 2’400.– | CHF 2’400.– |Binzmühlestrasse 51, 8050 Zürich|Modernes 1.5 Zimmer Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034655
40|1 Zimmer, 25m², CHF 2’100.– | CHF 2’100.– |Binzmühlestrasse 51, 8050 Zürich|Modernes Deluxe Studio Apartment in Oerlikon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034653
40|1 Zimmer, 20m², CHF 2’100.– | CHF 2’100.– |Asylstrasse 125, 8032 Zürich|Studios Nähe Universität mit Balkon|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034639
40|1 Zimmer, 22m², CHF 2’100.– | CHF 2’100.– |Asylstrasse 125, 8032 Zürich|Studios Nähe Universität beim Klusplatz|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/3001034637
40|3.5 Zimmer, 86m², CHF 2’497.– | CHF 2’497.– |Else-Züblin-Strasse 60, 8047 Zürich|3.5 Zimmerwohnung in 8047 Zürich für Personen 60+|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001022541
40|3 Zimmer, CHF 2’000.– | CHF 2’000.– |Stampfenbrunnenstrasse 16, 8048 Zürich|3 Zimmerwohnung mit Balkon & Parkplatz zu vergeben!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001018439
40|2 Zimmer, CHF 1’550.– | CHF 1’550.– |Langfurren, 8057 Zürich|2-Zimmer Wohnung zu Vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001018408
40|2.5 Zimmer, 90m², CHF 2’700.– | CHF 2’700.– |Gräbligasse, 8001 Zürich|2.5-Maisonette-Whng im Niederdorf mit Dachterrasse BEFRISTET|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001018400
40|3 Zimmer, 64m², CHF 2’260.– | CHF 2’260.– |Bändlistrasse 58, 8064 Zürich|PORTA-ZÜRI|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001015462
40|2 Zimmer, CHF 2’252.– | CHF 2’252.– |Albisriederstrasse 102, 8003 Zürich|Wohnung in Zurich K3|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001012561
40| CHF 650.– | CHF 650.– |Stiglen str 63, 8052 Zürich|Nur für Frauen|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001008709
40|2 Zimmer, 25m², CHF 750.– | CHF 750.– |Hotzestrasse, 8006 Zurich|Rooms in shared Flat|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001006951
40|2 Zimmer, CHF 1’020.– | CHF 1’020.– |Albisriederstrasse 102, 8003 Zürich|Wohnung in Zurich K3|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001006722
40|1.5 Zimmer, 55m², CHF 1’950.– | CHF 1’950.– |Widmerstrasse, 8006 Zürich|Möblierte Wohnung in Zürich zur Miete|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001006712
40|15m², CHF 1’200.– | CHF 1’200.– |Wehrenbachhalde 46, 8053 Zürich|Möbiliertes gemütliches WG Zimmer|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4001006703
40|26m², CHF 900.– | CHF 900.– |schulstrasse, 8050 Zürich|2 Zimmer in 2er WG für eine Person|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4000997463
40|2.5 Zimmer, 65m², CHF 2’480.– | CHF 2’480.– |Dachslernstrasse 85A, 8048 Zürich|Moderne 2,5 Zimmer Wohnung in Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4000992283
40|3.5 Zimmer, 99m², CHF 3’800.– | CHF 3’800.– |Kanzleistrasse 3, 8004 Zürich|4Monate 99qm in Zürich|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=40/mieten/4000988757
43|1.5 Zimmer, 34m², CHF 2’120.– | CHF 2’120.– |Moosstrasse 39, 8038 Zürich|Erstbezug einer einmaligen Attika-Wohnung in Zürich Wollishofen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=43/mieten/4001015173
43|2 Zimmer, 50m², CHF 2’430.– | CHF 2’430.– |Moosstrasse 39, 8038 Zürich|Erstbezug in Zürich Wollishofen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=43/mieten/4000987008
43|2 Zimmer, 49m², CHF 2’320.– | CHF 2’320.– |Moosstrasse 39, 8038 Zürich|Erstbezug in Zürich Wollishofen!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=43/mieten/4000923582
43|3.5 Zimmer, CHF 2’570.– | CHF 2’570.– |Sperletweg 36, 8052 Zürich|3.5 Zimmerwohnung im Eigentumsstandart|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=43/mieten/4000938934
43| CHF 180.– | CHF 180.– |Feldblumenweg 5, 8048 Zürich|Lagerraum in kleinem MFH in Zürich-Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=43/mieten/4000872041
